,property_type,place_name,price_aprox_usd,rooms,contrafrente,cochera,amenities,esp_exterior,mas_1banio,estrenar,surface,price_m2
15538,apartment,Palermo,150000.0,2.0,0,1,1,1,1,0,58.0,2586.206896551724
15539,apartment,Palermo,136000.0,2.0,0,1,1,1,1,0,52.0,2615.3846153846152
15540,apartment,Palermo,167000.0,2.0,0,1,1,1,1,0,77.0,2168.8311688311687
15541,apartment,Recoleta,425000.0,3.0,0,0,0,0,1,0,122.0,3483.6065573770493
15542,apartment,Belgrano,135000.0,3.0,0,0,0,1,0,0,51.5,2621.359223300971
15543,apartment,Belgrano,170000.0,2.0,0,1,0,1,0,0,51.5,3300.970873786408
15544,apartment,Recoleta,420000.0,3.0,0,0,0,0,0,0,161.0,2608.695652173913
15545,house,Villa Luro,265000.0,4.0,0,1,0,1,0,0,250.5,1057.884231536926
15546,apartment,Villa del Parque,170000.0,3.0,0,1,1,1,0,0,65.0,2615.3846153846152
15547,apartment,Barrio Norte,95000.0,2.0,0,0,1,1,0,0,37.0,2567.5675675675675
15548,apartment,Recoleta,270000.0,3.0,0,0,0,0,0,0,86.0,3139.5348837209303
15549,apartment,Recoleta,150000.0,1.0,0,0,1,0,0,0,33.0,4545.454545454545
15550,apartment,Tribunales,82000.0,2.0,0,0,0,0,1,0,40.0,2050.0
15551,apartment,Agronomía,95000.0,1.0,1,0,0,1,1,0,45.0,2111.1111111111113
15552,apartment,Palermo,283000.0,4.0,0,0,1,1,1,0,76.0,3723.684210526316
15553,apartment,Nuñez,169000.0,3.0,0,1,0,1,1,0,54.0,3129.6296296296296
15554,apartment,Constitución,85000.0,2.0,0,0,0,1,0,0,43.0,1976.7441860465117
15555,PH,Villa Urquiza,85000.0,2.0,0,0,0,1,0,0,61.0,1393.4426229508197
15556,house,Parque Chas,95000.0,1.0,1,0,0,1,0,0,42.0,2261.904761904762
15557,apartment,Villa Urquiza,100400.0,2.0,1,1,0,1,1,0,41.0,2448.7804878048782
15558,apartment,Parque Chacabuco,129000.0,3.0,0,0,0,1,1,0,67.0,1925.3731343283582
15559,apartment,Barrio Norte,315000.0,4.0,0,0,0,1,1,0,153.0,2058.823529411765
15560,apartment,Caballito,248000.0,4.0,0,1,0,1,1,0,88.0,2818.181818181818
15561,apartment,Villa Urquiza,95000.0,1.0,0,1,1,1,1,0,41.0,2317.0731707317073
15562,apartment,Monte Castro,124900.0,3.0,1,0,1,1,1,0,65.0,1921.5384615384614
15563,apartment,Constitución,62000.0,2.0,1,0,0,0,1,0,38.0,1631.578947368421
15564,apartment,Villa Crespo,187600.0,1.0,0,0,1,1,0,0,86.0,2181.3953488372094
15565,apartment,Villa Crespo,114800.0,1.0,0,1,1,1,0,0,40.0,2870.0
15566,apartment,Villa Crespo,85800.0,1.0,0,0,1,0,0,0,40.0,2145.0
15567,apartment,Villa Crespo,106600.0,1.0,0,0,1,0,0,0,40.0,2665.0
15568,PH,Monte Castro,250000.0,4.0,0,1,1,1,1,0,165.0,1515.1515151515152
15569,apartment,Centro / Microcentro,200000.0,3.0,0,0,0,1,1,0,90.0,2222.222222222222
15570,apartment,Recoleta,335000.0,4.0,0,0,1,0,1,0,106.0,3160.377358490566
15571,apartment,Villa Luro,65000.0,1.0,0,0,0,1,1,0,35.0,1857.142857142857
15572,apartment,Palermo,249000.0,4.0,0,0,0,0,0,0,76.0,3276.315789473684
15573,apartment,Las Cañitas,196000.0,2.0,0,1,1,1,1,0,60.0,3266.6666666666665
15575,store,Palermo,450000.0,2.0,0,0,0,0,0,0,118.0,3813.5593220338983
15576,apartment,Las Cañitas,120000.0,1.0,0,0,1,1,1,0,32.0,3750.0
15577,apartment,Caballito,215000.0,3.0,0,0,0,1,1,0,88.0,2443.181818181818
15578,apartment,Las Cañitas,470000.0,3.0,0,1,1,0,1,0,100.0,4700.0
15579,apartment,Puerto Madero,450000.0,3.0,0,0,0,0,0,0,130.0,3461.5384615384614
15580,apartment,Congreso,135000.0,5.0,0,0,0,1,1,0,85.0,1588.235294117647
15581,apartment,Palermo,410000.0,3.0,0,1,0,0,0,0,103.0,3980.5825242718447
15582,apartment,Villa Crespo,168000.0,3.0,0,1,0,1,1,0,58.0,2896.551724137931
15583,apartment,Recoleta,122000.0,2.0,0,0,0,1,1,0,46.0,2652.1739130434785
15584,apartment,Caballito,195000.0,3.0,1,0,1,1,1,0,88.0,2215.909090909091
15585,apartment,Almagro,250000.0,4.0,0,1,0,1,0,0,107.0,2336.448598130841
15586,apartment,Villa Crespo,127500.0,2.0,0,0,1,1,1,0,52.0,2451.923076923077
15587,apartment,Palermo,940000.0,6.0,1,1,0,1,1,0,267.0,3520.5992509363296
15588,house,Villa Lugano,295000.0,4.0,0,0,1,1,1,0,260.0,1134.6153846153845
15589,apartment,Villa Urquiza,167000.0,3.0,1,1,0,1,1,0,59.0,2830.508474576271
15590,apartment,Recoleta,480000.0,6.0,1,1,1,1,1,0,140.0,3428.5714285714284
15591,apartment,Villa Pueyrredón,121000.0,2.0,1,0,1,1,1,0,54.0,2240.740740740741
15592,apartment,Barrio Norte,260000.0,4.0,0,0,0,1,1,0,108.0,2407.4074074074074
15593,apartment,Boedo,63000.0,2.0,0,0,0,1,1,0,30.0,2100.0
15594,apartment,Belgrano,89000.0,2.0,1,0,0,0,0,0,35.0,2542.8571428571427
15595,apartment,Almagro,86400.0,1.0,0,1,1,0,0,0,42.0,2057.1428571428573
15596,apartment,Almagro,164000.0,4.0,0,1,0,1,1,0,85.0,1929.4117647058824
15597,apartment,Belgrano,435000.0,2.0,0,1,1,1,1,0,131.0,3320.610687022901
15598,store,Villa Devoto,1800000.0,6.0,0,0,0,0,0,0,480.0,3750.0
15599,store,Caballito,360000.0,10.0,0,0,0,0,0,0,165.0,2181.818181818182
15600,store,Recoleta,2000000.0,1.0,0,0,0,0,0,0,280.0,7142.857142857143
15601,store,San Nicolás,320000.0,1.0,0,0,0,0,0,0,90.0,3555.5555555555557
15602,apartment,Balvanera,65000.0,2.0,0,0,0,0,1,0,28.0,2321.4285714285716
15603,PH,Coghlan,129900.0,3.0,0,0,0,1,1,0,50.0,2598.0
15604,apartment,Caballito,94000.0,1.0,0,0,0,1,0,1,36.0,2611.1111111111113
15605,store,Belgrano,445000.0,2.0,0,0,0,0,0,0,120.0,3708.3333333333335
15606,apartment,Palermo,220000.0,4.0,0,1,0,1,1,0,86.0,2558.139534883721
15607,store,Belgrano,665000.0,2.0,0,0,0,0,0,0,190.0,3500.0
15608,apartment,Almagro,389000.0,4.0,0,0,0,1,1,0,260.0,1496.1538461538462
15609,store,Belgrano,1200000.0,2.0,0,0,0,0,0,0,381.0,3149.6062992125985
15610,apartment,Boedo,72000.0,1.0,0,1,0,0,1,0,35.0,2057.1428571428573
15611,apartment,Almagro,65000.0,2.0,0,0,0,0,1,0,28.0,2321.4285714285716
15612,PH,Palermo,400000.0,5.0,0,1,1,1,1,0,235.0,1702.127659574468
15613,store,Villa Devoto,138000.0,2.0,0,0,0,0,0,0,50.0,2760.0
15614,store,Villa Crespo,81500.0,1.0,0,0,0,0,1,0,52.0,1567.3076923076924
15615,PH,Colegiales,195000.0,6.0,0,0,0,1,1,0,170.0,1147.0588235294117
15616,apartment,Caballito,120250.0,1.0,0,0,0,1,0,0,48.0,2505.2083333333335
15617,apartment,Belgrano,370000.0,3.0,1,1,1,1,1,0,90.0,4111.111111111111
15618,PH,Las Cañitas,280000.0,3.0,0,0,0,1,1,0,110.0,2545.4545454545455
15619,apartment,Paternal,72000.0,1.0,0,0,0,0,0,1,40.0,1800.0
15620,apartment,Villa Urquiza,170000.0,4.0,0,0,0,1,1,0,96.0,1770.8333333333333
15621,apartment,Villa Urquiza,80000.0,1.0,1,0,0,0,0,0,36.0,2222.222222222222
15622,apartment,Caballito,360000.0,5.0,0,0,0,1,1,0,176.0,2045.4545454545455
15623,apartment,Caballito,245000.0,3.0,0,0,0,1,1,0,104.0,2355.769230769231
15624,apartment,Caballito,160000.0,3.0,1,0,0,1,1,0,58.0,2758.6206896551726
15625,apartment,Palermo,115000.0,2.0,0,1,1,0,0,0,46.0,2500.0
15626,apartment,Villa Luro,112000.0,2.0,1,0,0,1,1,0,46.0,2434.782608695652
15627,apartment,Villa Luro,112000.0,2.0,1,0,0,1,1,0,46.0,2434.782608695652
15628,apartment,Villa Luro,112000.0,2.0,1,0,0,1,1,0,46.0,2434.782608695652
15629,apartment,Villa Luro,115000.0,2.0,1,0,0,1,1,0,46.0,2500.0
15630,apartment,Villa Luro,115000.0,2.0,1,0,0,1,1,0,46.0,2500.0
15631,apartment,Villa Luro,118000.0,2.0,1,0,0,1,1,0,50.0,2360.0
15632,apartment,Recoleta,175000.0,1.0,0,0,0,1,0,0,41.0,4268.292682926829
15633,apartment,Belgrano,435000.0,3.0,0,1,1,1,1,0,131.0,3320.610687022901
15634,apartment,Villa Luro,118000.0,2.0,1,0,0,1,1,0,50.0,2360.0
15635,apartment,Villa Luro,121000.0,2.0,1,0,0,1,1,0,50.0,2420.0
15636,apartment,Villa Luro,121000.0,2.0,1,0,0,1,1,0,50.0,2420.0
15637,house,Paternal,350000.0,5.0,0,1,1,1,1,0,251.0,1394.4223107569721
15638,apartment,Belgrano,109000.0,1.0,0,1,1,1,0,1,36.0,3027.777777777778
15639,apartment,Villa General Mitre,79000.0,2.0,0,0,0,0,1,0,38.0,2078.9473684210525
15640,apartment,Palermo,165000.0,3.0,1,0,1,1,1,0,80.0,2062.5
15641,PH,Boedo,110000.0,3.0,0,0,0,1,1,0,72.0,1527.7777777777778
15642,apartment,Puerto Madero,353000.0,2.0,0,1,1,0,1,1,64.0,5515.625
15643,apartment,Puerto Madero,353000.0,2.0,0,1,1,0,1,1,64.0,5515.625
15644,store,Recoleta,260000.0,3.0,0,0,0,0,1,0,144.0,1805.5555555555557
15645,apartment,Palermo,299500.0,3.0,1,0,0,0,0,0,74.0,4047.2972972972975
15646,apartment,Flores,117500.0,2.0,0,0,1,1,1,0,45.0,2611.1111111111113
15647,house,Belgrano,1650000.0,5.0,0,1,1,1,1,0,625.0,2640.0
15648,apartment,Villa del Parque,99000.0,2.0,0,0,0,0,0,0,45.0,2200.0
15649,apartment,Caballito,255000.0,4.0,0,1,1,1,1,0,97.0,2628.865979381443
15650,apartment,Boedo,56000.0,1.0,1,1,1,1,1,0,55.0,1018.1818181818181
15651,apartment,Nuñez,165000.0,2.0,0,0,1,1,0,0,60.0,2750.0
15652,apartment,Almagro,132000.0,2.0,0,0,1,1,1,0,56.0,2357.1428571428573
15653,apartment,Palermo,298000.0,3.0,0,1,1,1,1,0,95.0,3136.842105263158
15654,apartment,Puerto Madero,1100000.0,3.0,0,1,1,1,1,0,190.0,5789.473684210527
15655,apartment,Recoleta,87000.0,1.0,0,0,0,0,1,0,33.0,2636.3636363636365
15656,apartment,Agronomía,134640.0,2.0,0,1,1,1,1,0,64.0,2103.75
15657,apartment,Barrio Norte,315000.0,4.0,0,0,1,1,1,0,152.0,2072.3684210526317
15658,apartment,Recoleta,315000.0,4.0,0,0,1,1,1,0,152.0,2072.3684210526317
15659,apartment,Boedo,125000.0,1.0,1,1,1,1,1,0,55.0,2272.7272727272725
15660,apartment,Parque Patricios,59000.0,2.0,0,0,1,1,0,0,47.0,1255.3191489361702
15661,PH,Belgrano,230000.0,3.0,0,0,0,1,1,0,120.0,1916.6666666666667
15662,PH,Coghlan,230000.0,3.0,0,0,0,1,1,0,120.0,1916.6666666666667
15663,PH,Saavedra,230000.0,3.0,0,0,0,1,1,0,120.0,1916.6666666666667
15664,PH,Villa Devoto,217000.0,3.0,0,0,1,1,1,0,149.0,1456.3758389261745
15665,apartment,Chacarita,79000.0,1.0,1,0,1,1,1,1,40.0,1975.0
15666,apartment,Palermo,220000.0,4.0,0,0,0,1,1,0,76.0,2894.7368421052633
15667,apartment,Retiro,149500.0,3.0,1,0,0,1,1,0,65.0,2300.0
15668,PH,Villa Urquiza,350000.0,5.0,0,0,0,1,1,0,155.0,2258.064516129032
15669,apartment,Boedo,88000.0,1.0,0,1,1,1,0,0,44.0,2000.0
15670,apartment,Villa Urquiza,207000.0,2.0,1,1,0,1,1,1,122.0,1696.72131147541
15671,apartment,Nuñez,2000000.0,6.0,0,0,0,0,0,0,500.0,4000.0
15672,store,Nuñez,1250000.0,2.0,0,0,0,0,0,0,500.0,2500.0
15673,apartment,Belgrano,99000.0,1.0,0,0,1,1,1,0,34.0,2911.764705882353
15674,apartment,Saavedra,188000.0,1.0,0,1,1,1,1,0,66.0,2848.4848484848485
15675,apartment,Saavedra,192000.0,2.0,0,1,1,1,1,0,68.0,2823.529411764706
15676,apartment,Saavedra,198000.0,2.0,0,1,1,1,1,0,70.0,2828.5714285714284
15677,apartment,Coghlan,168000.0,2.0,0,1,1,1,1,0,57.0,2947.3684210526317
15678,apartment,Saavedra,198000.0,2.0,0,1,1,1,1,0,70.0,2828.5714285714284
15679,apartment,Saavedra,405000.0,4.0,0,1,1,1,1,0,177.0,2288.135593220339
15680,apartment,Saavedra,278000.0,3.0,0,1,1,1,1,0,120.0,2316.6666666666665
15681,house,Palermo,1000000.0,6.0,0,1,1,1,1,0,522.0,1915.7088122605364
15682,PH,Villa del Parque,80000.0,2.0,0,0,0,0,1,0,42.0,1904.7619047619048
15683,apartment,Caballito,120000.0,2.0,1,0,1,1,1,0,54.0,2222.222222222222
15684,apartment,Villa del Parque,96000.0,1.0,1,0,1,1,1,1,47.0,2042.5531914893618
15685,apartment,Villa del Parque,86000.0,1.0,1,0,1,1,1,1,47.0,1829.787234042553
15686,apartment,Villa Urquiza,152400.0,2.0,1,1,0,1,1,0,76.0,2005.2631578947369
15687,apartment,Constitución,63500.0,1.0,1,0,1,0,1,0,43.0,1476.7441860465117
15688,apartment,Belgrano,245000.0,3.0,0,1,1,1,1,0,83.0,2951.8072289156626
15689,apartment,Monserrat,77000.0,1.0,0,0,0,0,1,0,40.0,1925.0
15690,apartment,Saavedra,90195.0,1.0,0,1,0,1,1,0,39.0,2312.6923076923076
15691,apartment,Palermo,152440.0,1.0,0,1,1,1,1,0,74.0,2060.0
15692,apartment,Villa Urquiza,178400.0,2.0,0,1,0,1,1,0,89.0,2004.4943820224719
15693,apartment,Palermo,152440.0,1.0,0,1,1,1,1,0,74.0,2060.0
15694,apartment,Palermo,142475.0,1.0,0,1,1,1,1,0,57.0,2499.561403508772
15695,apartment,Palermo,234452.0,1.0,0,1,1,1,1,0,95.0,2467.915789473684
15696,apartment,Flores,290000.0,3.0,0,1,0,1,1,0,122.0,2377.0491803278687
15697,apartment,Belgrano,389000.0,5.0,0,1,1,1,1,0,148.0,2628.3783783783783
15698,apartment,Palermo,148320.0,1.0,0,1,1,1,1,0,71.0,2089.0140845070423
15699,PH,Caballito,199000.0,4.0,0,1,0,1,1,0,154.0,1292.2077922077922
15700,apartment,Palermo,650000.0,5.0,0,1,1,1,1,0,280.0,2321.4285714285716
15701,apartment,Retiro,265000.0,5.0,0,0,0,1,1,0,191.0,1387.434554973822
15702,apartment,Palermo,125000.0,1.0,0,1,1,1,1,0,51.0,2450.9803921568628
15703,apartment,Palermo,95000.0,1.0,1,1,1,1,1,0,37.0,2567.5675675675675
15704,apartment,Retiro,81000.0,1.0,0,0,0,1,1,0,33.0,2454.5454545454545
15705,apartment,Barrio Norte,215000.0,4.0,0,0,0,1,1,0,80.0,2687.5
15706,house,Saavedra,320000.0,5.0,0,1,0,1,1,0,233.0,1373.390557939914
15707,house,Villa Urquiza,320000.0,5.0,0,1,0,1,1,0,233.0,1373.390557939914
15708,apartment,Saavedra,87000.0,1.0,1,1,0,1,1,0,40.0,2175.0
15709,apartment,Saavedra,94000.0,1.0,1,1,0,1,1,0,40.0,2350.0
15710,apartment,Saavedra,96400.0,1.0,1,1,0,1,1,0,41.0,2351.2195121951218
15711,apartment,Saavedra,88600.0,1.0,1,1,0,1,1,0,41.0,2160.9756097560976
15712,apartment,Saavedra,93500.0,1.0,1,1,0,1,1,0,43.0,2174.4186046511627
15713,apartment,Saavedra,107200.0,1.0,1,1,0,1,1,0,43.0,2493.0232558139537
15714,apartment,Saavedra,112800.0,1.0,0,1,0,0,1,0,51.0,2211.764705882353
15715,apartment,Saavedra,195500.0,3.0,1,1,0,1,1,0,81.0,2413.58024691358
15716,apartment,Saavedra,197200.0,2.0,0,1,0,1,1,0,92.0,2143.478260869565
15717,apartment,Saavedra,240800.0,4.0,0,1,0,1,1,0,103.0,2337.864077669903
15718,house,Colegiales,550000.0,4.0,0,1,0,1,1,0,224.0,2455.3571428571427
15719,apartment,Belgrano,235000.0,3.0,1,0,1,1,1,0,76.0,3092.1052631578946
15720,apartment,Nuñez,235000.0,3.0,1,0,1,1,1,0,76.0,3092.1052631578946
15721,apartment,Barrio Norte,85000.0,1.0,0,0,0,0,0,0,33.0,2575.757575757576
15722,apartment,Villa Crespo,120000.0,1.0,0,1,0,0,1,0,46.0,2608.695652173913
15723,apartment,Almagro,85000.0,1.0,0,0,0,1,1,0,41.0,2073.170731707317
15724,apartment,Belgrano,151000.0,3.0,0,0,1,1,1,0,57.0,2649.122807017544
15725,apartment,Almagro,245000.0,4.0,1,1,1,1,1,0,124.0,1975.8064516129032
15726,apartment,Palermo,220000.0,3.0,0,0,0,1,0,0,64.0,3437.5
15727,apartment,Belgrano,220000.0,3.0,0,0,0,1,0,0,64.0,3437.5
15728,PH,Floresta,205000.0,5.0,1,0,1,1,1,0,164.0,1250.0
15729,PH,Flores,205000.0,5.0,1,0,1,1,1,0,164.0,1250.0
15730,PH,San Cristobal,157000.0,4.0,0,0,0,1,1,0,90.0,1744.4444444444443
15731,apartment,Coghlan,151000.0,3.0,0,0,1,1,1,0,57.0,2649.122807017544
15732,apartment,Belgrano,530000.0,4.0,1,1,1,1,1,0,300.0,1766.6666666666667
15733,apartment,Barrio Norte,540000.0,5.0,0,1,1,1,1,0,175.0,3085.714285714286
15734,apartment,Recoleta,540000.0,5.0,0,1,1,1,1,0,175.0,3085.714285714286
15735,apartment,San Cristobal,63500.0,1.0,1,0,1,0,1,0,43.0,1476.7441860465117
15736,apartment,Caballito,120000.0,1.0,0,1,0,0,1,0,46.0,2608.695652173913
15737,apartment,San Cristobal,125000.0,4.0,0,0,0,0,1,0,73.0,1712.3287671232877
15738,apartment,Villa Crespo,117000.0,3.0,1,0,0,1,1,0,80.0,1462.5
15739,apartment,Balvanera,180000.0,4.0,0,0,0,1,1,0,95.0,1894.7368421052631
15740,apartment,Nuñez,245000.0,3.0,0,1,1,1,1,0,83.0,2951.8072289156626
15741,apartment,Villa del Parque,165000.0,2.0,0,0,1,1,1,0,80.0,2062.5
15742,store,Villa Crespo,70000.0,1.0,0,0,0,0,1,0,32.0,2187.5
15743,store,Palermo,925000.0,4.0,0,1,1,1,1,0,522.0,1772.0306513409962
15744,apartment,Floresta,118500.0,4.0,0,0,1,1,1,0,75.0,1580.0
15745,apartment,Retiro,480000.0,3.0,0,1,1,1,1,0,157.0,3057.3248407643314
15746,apartment,Velez Sarsfield,118500.0,4.0,0,0,1,1,1,0,75.0,1580.0
15747,apartment,Villa del Parque,80000.0,2.0,0,0,0,0,1,0,43.0,1860.4651162790697
15748,apartment,Almagro,220000.0,3.0,0,1,1,1,1,0,95.0,2315.7894736842104
15749,apartment,Villa Crespo,220000.0,3.0,0,1,1,1,1,0,95.0,2315.7894736842104
15750,apartment,Villa Luro,55000.0,1.0,0,0,0,1,1,0,20.0,2750.0
15751,apartment,Villa Devoto,280000.0,4.0,0,0,1,1,1,0,205.0,1365.8536585365853
15752,PH,Villa Devoto,280000.0,4.0,0,0,1,1,1,0,205.0,1365.8536585365853
15753,apartment,Saavedra,192000.0,2.0,0,1,1,1,1,0,82.0,2341.4634146341464
15754,apartment,Colegiales,232000.0,4.0,0,0,1,1,1,0,102.0,2274.5098039215686
15755,apartment,Palermo,232000.0,4.0,0,0,1,1,1,0,102.0,2274.5098039215686
15756,apartment,Almagro,75000.0,1.0,0,0,0,1,1,0,34.0,2205.8823529411766
15757,apartment,Colegiales,195000.0,3.0,0,0,0,1,1,0,85.0,2294.1176470588234
15758,apartment,Caballito,75000.0,1.0,0,0,0,1,1,0,34.0,2205.8823529411766
15759,apartment,Coghlan,116000.0,2.0,0,0,0,1,1,0,48.0,2416.6666666666665
15760,apartment,Belgrano,116000.0,2.0,0,0,0,1,1,0,48.0,2416.6666666666665
15761,apartment,Nuñez,235000.0,3.0,0,1,0,1,1,0,90.0,2611.1111111111113
15762,apartment,Saavedra,235000.0,3.0,0,1,0,1,1,0,90.0,2611.1111111111113
15763,apartment,Palermo,170000.0,2.0,1,0,1,1,1,0,63.0,2698.4126984126983
15764,apartment,San Telmo,103000.0,1.0,0,1,0,1,1,0,46.0,2239.1304347826085
15765,apartment,Boca,103000.0,1.0,0,1,0,1,1,0,46.0,2239.1304347826085
15766,apartment,Floresta,105000.0,2.0,0,0,0,1,1,0,58.0,1810.344827586207
15767,apartment,Flores,105000.0,2.0,0,0,0,1,1,0,58.0,1810.344827586207
15768,apartment,Belgrano,295000.0,2.0,0,1,1,1,1,0,77.0,3831.1688311688313
15769,apartment,Nuñez,160000.0,3.0,0,1,1,1,1,0,56.0,2857.1428571428573
15770,apartment,Saavedra,160000.0,3.0,0,1,1,1,1,0,56.0,2857.1428571428573
15771,apartment,Belgrano,365000.0,4.0,1,1,1,1,1,0,115.0,3173.913043478261
15772,apartment,Nuñez,365000.0,4.0,1,1,1,1,1,0,115.0,3173.913043478261
15773,store,Caballito,70000.0,2.0,0,0,0,0,1,0,32.0,2187.5
15774,apartment,Chacarita,117000.0,3.0,1,0,0,1,1,0,80.0,1462.5
15775,apartment,San Nicolás,81000.0,1.0,0,0,0,1,1,0,33.0,2454.5454545454545
15776,apartment,San Nicolás,265000.0,5.0,0,0,0,1,1,0,191.0,1387.434554973822
15777,apartment,San Nicolás,215000.0,2.0,0,1,1,1,1,0,87.0,2471.264367816092
15778,apartment,Balvanera,215000.0,2.0,0,1,1,1,1,0,87.0,2471.264367816092
15779,apartment,Villa Crespo,84000.0,1.0,1,0,1,1,1,0,38.0,2210.5263157894738
15780,apartment,Paternal,84000.0,1.0,1,0,1,1,1,0,38.0,2210.5263157894738
15781,apartment,Belgrano,569000.0,4.0,0,1,1,1,1,0,173.0,3289.0173410404623
15782,apartment,Villa Crespo,146500.0,3.0,0,0,1,1,1,0,83.0,1765.0602409638554
15783,PH,Villa Crespo,146500.0,3.0,0,0,1,1,1,0,83.0,1765.0602409638554
15784,apartment,Belgrano,420000.0,4.0,0,1,1,1,1,0,158.0,2658.227848101266
15785,apartment,Palermo,550000.0,4.0,1,1,1,1,1,0,166.0,3313.253012048193
15786,apartment,Belgrano,550000.0,4.0,1,1,1,1,1,0,166.0,3313.253012048193
15787,apartment,Palermo,195000.0,3.0,0,0,1,0,1,0,66.0,2954.5454545454545
15788,apartment,Saavedra,275000.0,3.0,1,1,0,1,1,1,120.0,2291.6666666666665
15789,apartment,Puerto Madero,300000.0,2.0,0,0,1,1,1,1,67.0,4477.611940298508
15790,apartment,Palermo,175000.0,2.0,0,0,1,1,1,0,62.0,2822.5806451612902
15791,apartment,Recoleta,175000.0,2.0,0,0,1,1,1,0,62.0,2822.5806451612902
15792,apartment,Colegiales,265000.0,4.0,1,1,1,1,1,0,111.0,2387.387387387387
15793,apartment,Palermo,265000.0,4.0,1,1,1,1,1,0,111.0,2387.387387387387
15794,store,Liniers,40000.0,3.0,0,0,0,0,1,0,20.0,2000.0
15795,apartment,Recoleta,358000.0,4.0,1,1,1,1,1,0,125.0,2864.0
15796,apartment,Recoleta,129900.0,1.0,0,0,1,1,1,0,67.0,1938.8059701492537
15797,apartment,Retiro,180000.0,3.0,0,1,1,1,1,0,65.0,2769.230769230769
15798,apartment,San Nicolás,180000.0,3.0,0,1,1,1,1,0,65.0,2769.230769230769
15799,apartment,Villa Luro,70000.0,1.0,0,1,0,1,0,1,35.0,2000.0
15800,PH,Villa Lugano,140000.0,4.0,0,0,0,1,1,0,135.0,1037.037037037037
15801,apartment,Belgrano,395000.0,4.0,0,1,1,1,1,0,173.0,2283.2369942196533
15802,PH,Villa Lugano,140000.0,4.0,0,0,0,1,1,0,135.0,1037.037037037037
15803,apartment,Palermo,395000.0,4.0,0,1,1,1,1,0,173.0,2283.2369942196533
15804,PH,Villa Lugano,170000.0,4.0,0,1,0,1,1,0,162.0,1049.3827160493827
15805,apartment,Villa Lugano,138000.0,4.0,0,0,0,0,1,0,70.0,1971.4285714285713
15806,apartment,Boedo,75000.0,1.0,0,1,1,1,0,0,32.0,2343.75
15807,apartment,Boedo,75000.0,1.0,0,1,1,1,0,0,32.0,2343.75
15808,apartment,Saavedra,100000.0,1.0,0,0,0,0,0,0,45.0,2222.222222222222
15809,apartment,Palermo,245000.0,1.0,0,1,1,1,1,0,49.0,5000.0
15810,apartment,Palermo,268000.0,3.0,0,1,1,0,1,0,65.0,4123.076923076923
15811,apartment,Palermo,1380000.0,5.0,0,1,1,1,1,0,364.0,3791.2087912087914
15812,store,Palermo,520000.0,4.0,0,0,0,1,0,0,160.0,3250.0
15813,apartment,Balvanera,98000.0,3.0,0,0,1,1,1,0,60.0,1633.3333333333333
15814,apartment,Palermo,559455.5,4.0,0,1,1,1,0,0,141.0,3967.7695035460993
15815,house,Villa Crespo,1000000.0,8.0,0,0,0,1,1,0,524.0,1908.3969465648854
15816,apartment,Caballito,100000.0,3.0,0,0,0,1,0,0,64.0,1562.5
15817,apartment,San Telmo,550000.0,4.0,0,0,0,0,0,0,176.0,3125.0
15819,apartment,Palermo,110000.0,2.0,0,0,1,1,1,0,48.0,2291.6666666666665
15820,apartment,Belgrano,620000.0,5.0,1,1,1,1,1,0,197.0,3147.208121827411
15821,store,Recoleta,298000.0,1.0,0,0,0,0,0,0,105.0,2838.095238095238
15822,apartment,Belgrano,290000.0,4.0,0,1,0,1,1,0,169.0,1715.9763313609467
15823,store,Monserrat,330000.0,1.0,0,0,0,0,1,0,130.0,2538.4615384615386
15824,house,Palermo,490000.0,6.0,0,0,0,0,0,0,323.0,1517.0278637770898
15825,apartment,Palermo,127000.0,1.0,0,0,0,1,1,0,30.0,4233.333333333333
15826,apartment,Palermo,220000.0,4.0,0,0,0,0,1,0,78.0,2820.5128205128203
15827,apartment,Palermo,830000.0,4.0,0,1,1,1,1,0,183.0,4535.51912568306
15828,apartment,Palermo,230000.0,4.0,0,0,1,1,1,0,76.0,3026.315789473684
15829,apartment,Villa Crespo,153000.0,3.0,1,1,0,1,0,0,59.0,2593.2203389830506
15830,apartment,Palermo,960000.0,4.0,0,1,0,1,1,0,208.0,4615.384615384615
15831,store,Balvanera,900000.0,3.0,0,0,0,0,0,0,540.0,1666.6666666666667
15832,house,Belgrano,850000.0,5.0,0,1,1,1,1,0,450.0,1888.888888888889
15833,apartment,Palermo,165000.0,2.0,0,1,1,1,0,0,55.0,3000.0
15834,apartment,Balvanera,125000.0,3.0,0,0,1,0,0,0,70.0,1785.7142857142858
15835,apartment,Saavedra,130000.0,2.0,0,0,0,1,1,1,55.0,2363.6363636363635
15836,apartment,Palermo,83000.0,1.0,0,0,0,1,0,0,26.0,3192.3076923076924
15837,apartment,Palermo,495000.0,4.0,0,1,1,1,1,0,148.0,3344.5945945945946
15838,store,Belgrano,1300000.0,2.0,0,0,0,0,0,0,700.0,1857.142857142857
15839,apartment,Barrio Norte,230000.0,3.0,1,0,0,1,1,0,85.5,2690.058479532164
15840,apartment,Palermo,140000.0,1.0,0,0,0,1,0,1,45.0,3111.1111111111113
15841,apartment,Palermo,130000.0,1.0,0,0,1,1,1,0,36.0,3611.1111111111113
15842,apartment,Belgrano,105000.0,2.0,0,0,0,1,1,0,45.0,2333.3333333333335
